schema_version,ticker,strategy,parameter_set,benchmark_ticker,benchmark_execution_policy,benchmark_cost_policy,excess_return_basis,commission_bps,slippage_bps,net_return,sharpe,turnover,total_costs,degradation_vs_zero_cost,estimated_break_even_cost_bps
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,10,7.610463,1.085365,336.865350,50530.614072,1.410516,95.932764
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,25,6.391055,1.021689,305.476540,91647.529278,2.629924,102.903863
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,50,4.730713,0.915881,260.611282,143351.615502,4.290266,115.646404
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,0,8.054473,1.106320,348.058011,34805.801114,0.966506,93.335964
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,5,7.610463,1.085365,336.869408,50530.614072,1.410516,95.932764
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,10,7.180162,1.064007,325.911694,65183.122081,1.840817,98.010613
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,25,6.030889,1.000917,295.968226,103593.295881,2.990091,105.593545
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,50,4.445979,0.894747,252.599178,151574.411179,4.575000,118.307920
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,0,7.180155,1.064007,325.919526,65183.905281,1.840825,98.010196
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,5,6.777333,1.042956,315.548525,78887.320529,2.243646,100.516943
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,10,6.391060,1.021689,305.487502,91646.981213,2.629919,102.904078
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,25,5.345074,0.958240,277.521506,124888.798865,3.675905,110.433775
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,50,3.916166,0.852338,237.423275,166210.238446,5.104814,123.700609
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,0,5.677764,0.979484,286.541784,114616.713428,3.343215,107.931776
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,5,5.345054,0.958239,277.534694,124890.777054,3.675925,110.433181
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,10,5.027918,0.936890,268.883159,134442.216915,3.993061,112.958190
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,25,4.174470,0.873483,244.918880,159200.875835,4.846510,120.986792
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,50,3.004957,0.767672,210.310148,189291.377503,6.016023,134.954303
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,0,5.977774,0.850047,187.319101,0.000000,0.000000,0.000000
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,5,5.980007,0.850634,186.046141,9302.458889,-0.002233,0.000000
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,10,5.893439,0.847300,180.500931,18050.700530,0.084335,708.815643
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,25,5.510260,0.823027,177.301514,44329.099449,0.467514,319.657638
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,50,4.762531,0.780830,169.301395,84664.720647,1.215243,245.949660
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,0,5.980007,0.850634,186.049178,9302.458889,-0.002233,0.000000
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,5,5.893441,0.847300,180.503968,18050.548681,0.084333,708.828405
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,10,5.661932,0.833578,178.477699,26772.247781,0.315842,283.897023
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,25,5.269046,0.813446,173.818260,52149.096966,0.708728,253.035274
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,50,4.686403,0.775593,164.913217,90716.253125,1.291371,254.595739
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,0,5.893439,0.847300,180.507005,18050.700530,0.084335,708.815643
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,5,5.661932,0.833578,178.480664,26772.247781,0.315842,283.897023
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,10,5.562576,0.826355,177.751918,35550.975399,0.415199,287.947727
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,25,4.836023,0.788143,172.204604,60275.010637,1.141751,183.246635
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,50,4.575400,0.768627,162.185718,97325.302157,1.402374,255.756540
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,0,5.562570,0.826355,177.757836,35551.567208,0.415204,287.943623
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,5,5.510266,0.823027,177.313421,44328.504094,0.467508,319.661708
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,10,5.269050,0.813446,173.826945,52148.662675,0.708724,253.036825
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,25,4.744560,0.782401,169.141318,76117.034139,1.233214,218.129015
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,50,4.558735,0.768658,160.544000,112395.006985,1.419039,294.878471
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,0,4.824194,0.788804,171.352595,68541.038080,1.153580,207.277253
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,5,4.744543,0.782401,169.152329,76118.685858,1.233231,218.126094
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,10,4.762553,0.780831,169.323832,84662.476976,1.215221,245.954201
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,25,4.639021,0.776351,160.558207,104366.386294,1.338753,290.236693
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,50,3.994185,0.728850,154.133778,138733.853704,1.983590,271.225294
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,0,-0.038823,0.104734,20.786354,0.000000,0.000000,0.000000
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,5,-0.049216,0.100001,20.786815,1039.317680,0.010393,-18.677124
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,10,-0.059609,0.095267,20.787277,2078.635359,0.020786,-18.677124
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,25,-0.061266,0.095805,20.759139,5189.226113,0.022443,-43.245913
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,50,-0.211589,0.009853,18.116293,9057.844141,0.172766,-11.235686
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,0,-0.049216,0.100001,20.786354,1039.317680,0.010393,-18.677124
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,5,-0.059610,0.095267,20.786815,2078.658437,0.020787,-18.676916
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,10,-0.046709,0.102265,20.763994,3114.509126,0.007886,-73.847946
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,25,-0.048316,0.102792,20.735821,6220.202325,0.009494,-122.682568
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,50,-0.220647,0.005297,18.116293,9963.658807,0.181824,-11.743540
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,0,-0.059609,0.095267,20.786354,2078.635359,0.020786,-18.677124
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,5,-0.046709,0.102265,20.763544,3114.509126,0.007886,-73.847946
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,10,-0.057091,0.097604,20.763994,4152.708830,0.018268,-42.504422
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,25,-0.058684,0.098195,20.735821,7256.993381,0.019861,-68.414175
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,50,-0.229705,0.000745,18.116293,10869.473474,0.190882,-12.203194
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,0,-0.057090,0.097604,20.763094,4152.618844,0.018267,-42.506516
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,5,-0.061267,0.095805,20.757351,5189.315481,0.022444,-43.244191
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,10,-0.048317,0.102792,20.734515,6220.267607,0.009494,-122.674132
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,25,-0.202532,0.014412,18.115991,8152.120232,0.163709,-10.671573
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,50,-0.261346,-0.018191,17.776634,12443.301435,0.222523,-12.212687
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,0,-0.069049,0.093602,20.733645,8293.458031,0.030226,-51.376757
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,5,-0.202532,0.014411,18.115749,8152.083929,0.163709,-10.671596
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,10,-0.211590,0.009853,18.115809,9057.892545,0.172767,-11.235654
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,25,-0.255565,-0.015557,17.779386,11556.513423,0.216742,-11.642833
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,50,-0.254995,-0.011689,17.389097,15649.941175,0.216172,-16.163348
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,0,6.142159,0.897898,696.200838,0.000000,0.000000,0.000000
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,5,5.901692,0.881636,683.384598,34169.231231,0.240467,127.712918
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,10,5.314426,0.851021,645.401969,64540.262309,0.827733,74.204606
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,25,4.206780,0.773043,581.129492,145283.146871,1.935379,79.340531
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,50,2.802020,0.661005,470.754080,235381.086589,3.340138,91.944674
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,0,5.901692,0.881636,683.384625,34169.231231,0.240467,127.712918
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,5,5.314426,0.851021,645.402296,64540.245959,0.827733,74.204621
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,10,4.978066,0.826717,626.672448,94000.928358,1.164093,79.145219
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,25,3.883407,0.748723,550.944182,165283.951389,2.258752,81.578123
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,50,2.507171,0.630788,446.242286,245439.028817,3.634988,92.935306
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,0,5.314426,0.851021,645.402623,64540.262309,0.827733,74.204606
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,5,4.978066,0.826717,626.672754,94000.928358,1.164093,79.145219
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,10,4.565893,0.798078,605.905381,121181.211768,1.576266,77.933046
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,25,3.696113,0.735688,544.182894,190464.749800,2.446046,87.886966
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,50,2.206959,0.593884,438.762518,263262.977780,3.935200,93.649506
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,0,4.565892,0.798078,605.906737,121181.347388,1.576267,77.932979
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,5,4.206781,0.773044,581.131968,145283.023061,1.935377,79.340582
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,10,3.883408,0.748723,550.945854,165283.867784,2.258751,81.578153
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,25,2.897886,0.666753,485.669181,218552.097912,3.244273,85.195395
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,50,1.836144,0.547782,396.430659,277506.357363,4.306015,99.848972
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,0,3.222673,0.698398,499.316751,199726.700467,2.919486,84.153981
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,5,2.897881,0.666752,485.672274,218552.561772,3.244278,85.195273
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,10,2.802027,0.661006,470.760555,235380.439139,3.340132,91.944853
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,25,2.141317,0.587644,412.088087,267858.610943,4.000841,99.789090
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,50,1.096977,0.434339,330.689574,297626.377748,5.045182,109.568757
